Unique ID,Asset name,Asset id,Organization/Account,Identifier,Source,CVSS,Title,Description,Package Name,Installed Version,Fixed Version,Remediation,Severity,Due date,First detected date,Fixability
1047,match-v1,arn:aws:ecr:us-west-2:253710526682:repository/match-v1,253710526682: us-west-2,CVE-2021-33655,aws,6.7,"When sending malicous data to kernel by ioctl cmd FBIOPUT_VSCREENINFO,kernel will write memory out of bounds.","When sending malicous data to kernel by ioctl cmd FBIOPUT_VSCREENINFO,kernel will write memory out of bounds.",linux,4.19.181-1,,,Medium,3/7/2025,4/6/2024,Fixable
1048,match-v1,arn:aws:ecr:us-west-2:253710526682:repository/match-v1,253710526682: us-west-2,CVE-2019-15794,aws,6.7,"Overlayfs in the Linux kernel and shiftfs, a non-upstream patch to the Linux kernel included in the Ubuntu 5.0 and 5.3 kernel series, both replace vma->vm_file in their mmap handlers. On error the original value is not restored, and the reference is put for the file to which vm_file points. On upstream kernels this is not an issue, as no callers dereference vm_file following after call_mmap() returns an error. However, the aufs patchs change mmap_region() to replace the fput() using a local variable with vma_fput(), which will fput() vm_file, leading to a refcount underflow.","Overlayfs in the Linux kernel and shiftfs, a non-upstream patch to the Linux kernel included in the Ubuntu 5.0 and 5.3 kernel series, both replace vma->vm_file in their mmap handlers. On error the original value is not restored, and the reference is put for the file to which vm_file points. On upstream kernels this is not an issue, as no callers dereference vm_file following after call_mmap() returns an error. However, the aufs patchs change mmap_region() to replace the fput() using a local variable with vma_fput(), which will fput() vm_file, leading to a refcount underflow.",linux,4.19.181-1,,,Medium,3/7/2025,4/6/2024,Fixable
1049,match-v1,arn:aws:ecr:us-west-2:253710526682:repository/match-v1,253710526682: us-west-2,CVE-2020-12364,aws,5.5,Null pointer reference in some Intel(R) Graphics Drivers for Windows* before version 26.20.100.7212 and before version Linux kernel version 5.5 may allow a privileged user to potentially enable a denial of service via local access.,Null pointer reference in some Intel(R) Graphics Drivers for Windows* before version 26.20.100.7212 and before version Linux kernel version 5.5 may allow a privileged user to potentially enable a denial of service via local access.,linux,4.19.181-1,,,Medium,3/7/2025,4/6/2024,Fixable
1050,match-v1,arn:aws:ecr:us-west-2:253710526682:repository/match-v1,253710526682: us-west-2,CVE-2023-1990,aws,4.7,A use-after-free flaw was found in ndlc_remove in drivers/nfc/st-nci/ndlc.c in the Linux Kernel. This flaw could allow an attacker to crash the system due to a race problem.,A use-after-free flaw was found in ndlc_remove in drivers/nfc/st-nci/ndlc.c in the Linux Kernel. This flaw could allow an attacker to crash the system due to a race problem.,linux,4.19.181-1,,,Medium,3/7/2025,4/6/2024,Fixable
1051,match-v1,arn:aws:ecr:us-west-2:253710526682:repository/match-v1,253710526682: us-west-2,CVE-2022-0854,aws,5.5,"A memory leak flaw was found in the Linux kernel’s DMA subsystem, in the way a user calls DMA_FROM_DEVICE. This flaw allows a local user to read random memory from the kernel space.","A memory leak flaw was found in the Linux kernel’s DMA subsystem, in the way a user calls DMA_FROM_DEVICE. This flaw allows a local user to read random memory from the kernel space.",linux,4.19.181-1,,,Medium,3/7/2025,4/6/2024,Fixable
1052,match-v1,arn:aws:ecr:us-west-2:253710526682:repository/match-v1,253710526682: us-west-2,CVE-2022-28389,aws,5.5,mcba_usb_start_xmit in drivers/net/can/usb/mcba_usb.c in the Linux kernel through 5.17.1 has a double free.,mcba_usb_start_xmit in drivers/net/can/usb/mcba_usb.c in the Linux kernel through 5.17.1 has a double free.,linux,4.19.181-1,,,Medium,3/7/2025,4/6/2024,Fixable
1053,match-v1,arn:aws:ecr:us-west-2:253710526682:repository/match-v1,253710526682: us-west-2,CVE-2022-1198,aws,5.5,A use-after-free vulnerabilitity was discovered in drivers/net/hamradio/6pack.c of linux that allows an attacker to crash linux kernel by simulating ax25 device using 6pack driver from user space.,A use-after-free vulnerabilitity was discovered in drivers/net/hamradio/6pack.c of linux that allows an attacker to crash linux kernel by simulating ax25 device using 6pack driver from user space.,linux,4.19.181-1,,,Medium,3/7/2025,4/6/2024,Fixable
1054,match-v1,arn:aws:ecr:us-west-2:253710526682:repository/match-v1,253710526682: us-west-2,CVE-2022-1280,aws,6.3,A use-after-free vulnerability was found in drm_lease_held in drivers/gpu/drm/drm_lease.c in the Linux kernel due to a race problem. This flaw allows a local user privilege attacker to cause a denial of service (DoS) or a kernel information leak.,A use-after-free vulnerability was found in drm_lease_held in drivers/gpu/drm/drm_lease.c in the Linux kernel due to a race problem. This flaw allows a local user privilege attacker to cause a denial of service (DoS) or a kernel information leak.,linux,4.19.181-1,,,Medium,3/7/2025,4/6/2024,Fixable
1055,match-v1,arn:aws:ecr:us-west-2:253710526682:repository/match-v1,253710526682: us-west-2,CVE-2023-3212,aws,4.4,A NULL pointer dereference issue was found in the gfs2 file system in the Linux kernel. It occurs on corrupt gfs2 file systems when the evict code tries to reference the journal descriptor structure after it has been freed and set to NULL. A privileged local user could use this flaw to cause a kernel panic.,A NULL pointer dereference issue was found in the gfs2 file system in the Linux kernel. It occurs on corrupt gfs2 file systems when the evict code tries to reference the journal descriptor structure after it has been freed and set to NULL. A privileged local user could use this flaw to cause a kernel panic.,linux,4.19.181-1,,,Medium,3/7/2025,4/6/2024,Fixable
1056,match-v1,arn:aws:ecr:us-west-2:253710526682:repository/match-v1,253710526682: us-west-2,CVE-2021-33630,aws,5.5,NULL Pointer Dereference vulnerability in openEuler kernel on Linux (network modules) allows Pointer Manipulation. This vulnerability is associated with program files net/sched/sch_cbs.C.  This issue affects openEuler kernel: from 4.19.90 before 4.19.90-2401.3.,NULL Pointer Dereference vulnerability in openEuler kernel on Linux (network modules) allows Pointer Manipulation. This vulnerability is associated with program files net/sched/sch_cbs.C.  This issue affects openEuler kernel: from 4.19.90 before 4.19.90-2401.3.,linux,4.19.181-1,,,Medium,3/7/2025,4/6/2024,Fixable
1057,match-v1,arn:aws:ecr:us-west-2:253710526682:repository/match-v1,253710526682: us-west-2,CVE-2024-25740,aws,5.5,"A memory leak flaw was found in the UBI driver in drivers/mtd/ubi/attach.c in the Linux kernel through 6.7.4 for UBI_IOCATT, because kobj->name is not released.","A memory leak flaw was found in the UBI driver in drivers/mtd/ubi/attach.c in the Linux kernel through 6.7.4 for UBI_IOCATT, because kobj->name is not released.",linux,4.19.181-1,,,Medium,3/7/2025,4/6/2024,Fixable
1058,match-v1,arn:aws:ecr:us-west-2:253710526682:repository/match-v1,253710526682: us-west-2,CVE-2022-1974,aws,4.1,A use-after-free flaw was found in the Linux kernel's NFC core functionality due to a race condition between kobject creation and delete. This vulnerability allows a local attacker with CAP_NET_ADMIN privilege to leak kernel information.,A use-after-free flaw was found in the Linux kernel's NFC core functionality due to a race condition between kobject creation and delete. This vulnerability allows a local attacker with CAP_NET_ADMIN privilege to leak kernel information.,linux,4.19.181-1,,,Medium,3/7/2025,4/6/2024,Fixable
1059,match-v1,arn:aws:ecr:us-west-2:253710526682:repository/match-v1,253710526682: us-west-2,CVE-2021-38198,aws,5.5,"arch/x86/kvm/mmu/paging_tmpl.h in the Linux kernel before 5.12.11 incorrectly computes the access permissions of a shadow page, leading to a missing guest protection page fault.","arch/x86/kvm/mmu/paging_tmpl.h in the Linux kernel before 5.12.11 incorrectly computes the access permissions of a shadow page, leading to a missing guest protection page fault.",linux,4.19.181-1,,,Medium,3/7/2025,4/6/2024,Fixable
1060,match-v1,arn:aws:ecr:us-west-2:253710526682:repository/match-v1,253710526682: us-west-2,CVE-2022-20132,aws,4.6,"In lg_probe and related functions of hid-lg.c and other USB HID files, there is a possible out of bounds read due to improper input validation. This could lead to local information disclosure if a malicious USB HID device were plugged in, with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-188677105References: Upstream kernel","In lg_probe and related functions of hid-lg.c and other USB HID files, there is a possible out of bounds read due to improper input validation. This could lead to local information disclosure if a malicious USB HID device were plugged in, with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-188677105References: Upstream kernel",linux,4.19.181-1,,,Medium,3/7/2025,4/6/2024,Fixable
1061,match-v1,arn:aws:ecr:us-west-2:253710526682:repository/match-v1,253710526682: us-west-2,CVE-2021-28713,aws,6.5,"Rogue backends can cause DoS of guests via high frequency events T[his CNA information record relates to multiple CVEs; the text explains which aspects/vulnerabilities correspond to which CVE.] Xen offers the ability to run PV backends in regular unprivileged guests, typically referred to as ""driver domains"". Running PV backends in driver domains has one primary security advantage: if a driver domain gets compromised, it doesn't have the privileges to take over the system. However, a malicious driver domain could try to attack other guests via sending events at a high frequency leading to a Denial of Service in the guest due to trying to service interrupts for elongated amounts of time. There are three affected backends: * blkfront patch 1, CVE-2021-28711 * netfront patch 2, CVE-2021-28712 * hvc_xen (console) patch 3, CVE-2021-28713","Rogue backends can cause DoS of guests via high frequency events T[his CNA information record relates to multiple CVEs; the text explains which aspects/vulnerabilities correspond to which CVE.] Xen offers the ability to run PV backends in regular unprivileged guests, typically referred to as ""driver domains"". Running PV backends in driver domains has one primary security advantage: if a driver domain gets compromised, it doesn't have the privileges to take over the system. However, a malicious driver domain could try to attack other guests via sending events at a high frequency leading to a Denial of Service in the guest due to trying to service interrupts for elongated amounts of time. There are three affected backends: * blkfront patch 1, CVE-2021-28711 * netfront patch 2, CVE-2021-28712 * hvc_xen (console) patch 3, CVE-2021-28713",linux,4.19.181-1,,,Medium,3/7/2025,4/6/2024,Fixable
1062,match-v1,arn:aws:ecr:us-west-2:253710526682:repository/match-v1,253710526682: us-west-2,CVE-2023-4010,aws,4.6,"A flaw was found in the USB Host Controller Driver framework in the Linux kernel. The usb_giveback_urb function has a logic loophole in its implementation. Due to the inappropriate judgment condition of the goto statement, the function cannot return under the input of a specific malformed descriptor file, so it falls into an endless loop, resulting in a denial of service.","A flaw was found in the USB Host Controller Driver framework in the Linux kernel. The usb_giveback_urb function has a logic loophole in its implementation. Due to the inappropriate judgment condition of the goto statement, the function cannot return under the input of a specific malformed descriptor file, so it falls into an endless loop, resulting in a denial of service.",linux,4.19.181-1,,,Medium,3/7/2025,4/6/2024,Fixable
1063,match-v1,arn:aws:ecr:us-west-2:253710526682:repository/match-v1,253710526682: us-west-2,CVE-2022-3111,aws,5.5,"An issue was discovered in the Linux kernel through 5.16-rc6. free_charger_irq() in drivers/power/supply/wm8350_power.c lacks free of WM8350_IRQ_CHG_FAST_RDY, which is registered in wm8350_init_charger().","An issue was discovered in the Linux kernel through 5.16-rc6. free_charger_irq() in drivers/power/supply/wm8350_power.c lacks free of WM8350_IRQ_CHG_FAST_RDY, which is registered in wm8350_init_charger().",linux,4.19.181-1,,,Medium,3/7/2025,4/6/2024,Fixable
1064,match-v1,arn:aws:ecr:us-west-2:253710526682:repository/match-v1,253710526682: us-west-2,CVE-2024-24859,aws,4.8,"A race condition was found in the Linux kernel's net/bluetooth in sniff_{min,max}_interval_set() function. This can result in a bluetooth sniffing exception issue, possibly leading denial of service.","A race condition was found in the Linux kernel's net/bluetooth in sniff_{min,max}_interval_set() function. This can result in a bluetooth sniffing exception issue, possibly leading denial of service.",linux,4.19.181-1,,,Medium,3/7/2025,4/6/2024,Fixable
1065,match-v1,arn:aws:ecr:us-west-2:253710526682:repository/match-v1,253710526682: us-west-2,CVE-2022-28388,aws,5.5,usb_8dev_start_xmit in drivers/net/can/usb/usb_8dev.c in the Linux kernel through 5.17.1 has a double free.,usb_8dev_start_xmit in drivers/net/can/usb/usb_8dev.c in the Linux kernel through 5.17.1 has a double free.,linux,4.19.181-1,,,Medium,3/7/2025,4/6/2024,Fixable
1066,match-v1,arn:aws:ecr:us-west-2:253710526682:repository/match-v1,253710526682: us-west-2,CVE-2022-42703,aws,5.5,mm/rmap.c in the Linux kernel before 5.19.7 has a use-after-free related to leaf anon_vma double reuse.,mm/rmap.c in the Linux kernel before 5.19.7 has a use-after-free related to leaf anon_vma double reuse.,linux,4.19.181-1,,,Medium,3/7/2025,4/6/2024,Fixable
1067,match-v1,arn:aws:ecr:us-west-2:253710526682:repository/match-v1,253710526682: us-west-2,CVE-2022-3108,aws,5.5,An issue was discovered in the Linux kernel through 5.16-rc6. kfd_parse_subtype_iolink in drivers/gpu/drm/amd/amdkfd/kfd_crat.c lacks check of the return value of kmemdup().,An issue was discovered in the Linux kernel through 5.16-rc6. kfd_parse_subtype_iolink in drivers/gpu/drm/amd/amdkfd/kfd_crat.c lacks check of the return value of kmemdup().,linux,4.19.181-1,,,Medium,3/7/2025,4/6/2024,Fixable
1068,match-v1,arn:aws:ecr:us-west-2:253710526682:repository/match-v1,253710526682: us-west-2,CVE-2021-28972,aws,6.7,"In drivers/pci/hotplug/rpadlpar_sysfs.c in the Linux kernel through 5.11.8, the RPA PCI Hotplug driver has a user-tolerable buffer overflow when writing a new device name to the driver from userspace, allowing userspace to write data to the kernel stack frame directly. This occurs because add_slot_store and remove_slot_store mishandle drc_name '\0' termination, aka CID-cc7a0bb058b8.","In drivers/pci/hotplug/rpadlpar_sysfs.c in the Linux kernel through 5.11.8, the RPA PCI Hotplug driver has a user-tolerable buffer overflow when writing a new device name to the driver from userspace, allowing userspace to write data to the kernel stack frame directly. This occurs because add_slot_store and remove_slot_store mishandle drc_name '\0' termination, aka CID-cc7a0bb058b8.",linux,4.19.181-1,,,Medium,3/7/2025,4/6/2024,Fixable
1069,match-v1,arn:aws:ecr:us-west-2:253710526682:repository/match-v1,253710526682: us-west-2,CVE-2024-24857,aws,6.8,"A race condition was found in the Linux kernel's net/bluetooth device driver in conn_info_{min,max}_age_set() function. This can result in integrity overflow issue, possibly leading to bluetooth connection abnormality or denial of service.","A race condition was found in the Linux kernel's net/bluetooth device driver in conn_info_{min,max}_age_set() function. This can result in integrity overflow issue, possibly leading to bluetooth connection abnormality or denial of service.",linux,4.19.181-1,,,Medium,3/7/2025,4/6/2024,Fixable
1070,match-v1,arn:aws:ecr:us-west-2:253710526682:repository/match-v1,253710526682: us-west-2,CVE-2021-20321,aws,4.7,A race condition accessing file object in the Linux kernel OverlayFS subsystem was found in the way users do rename in specific way with OverlayFS. A local user could use this flaw to crash the system.,A race condition accessing file object in the Linux kernel OverlayFS subsystem was found in the way users do rename in specific way with OverlayFS. A local user could use this flaw to crash the system.,linux,4.19.181-1,,,Medium,3/7/2025,4/6/2024,Fixable
1071,match-v1,arn:aws:ecr:us-west-2:253710526682:repository/match-v1,253710526682: us-west-2,CVE-2023-1076,aws,5.5,"A flaw was found in the Linux Kernel. The tun/tap sockets have their socket UID hardcoded to 0 due to a type confusion in their initialization function. While it will be often correct, as tuntap devices require CAP_NET_ADMIN, it may not always be the case, e.g., a non-root user only having that capability. This would make tun/tap sockets being incorrectly treated in filtering/routing decisions, possibly bypassing network filters.","A flaw was found in the Linux Kernel. The tun/tap sockets have their socket UID hardcoded to 0 due to a type confusion in their initialization function. While it will be often correct, as tuntap devices require CAP_NET_ADMIN, it may not always be the case, e.g., a non-root user only having that capability. This would make tun/tap sockets being incorrectly treated in filtering/routing decisions, possibly bypassing network filters.",linux,4.19.181-1,,,Medium,3/7/2025,4/6/2024,Fixable
1072,match-v1,arn:aws:ecr:us-west-2:253710526682:repository/match-v1,253710526682: us-west-2,CVE-2020-25673,aws,5.5,A vulnerability was found in Linux kernel where non-blocking socket in llcp_sock_connect() leads to leak and eventually hanging-up the system.,A vulnerability was found in Linux kernel where non-blocking socket in llcp_sock_connect() leads to leak and eventually hanging-up the system.,linux,4.19.181-1,,,Medium,3/7/2025,4/6/2024,Fixable
1073,match-v1,arn:aws:ecr:us-west-2:253710526682:repository/match-v1,253710526682: us-west-2,CVE-2022-40307,aws,4.7,An issue was discovered in the Linux kernel through 5.19.8. drivers/firmware/efi/capsule-loader.c has a race condition with a resultant use-after-free.,An issue was discovered in the Linux kernel through 5.19.8. drivers/firmware/efi/capsule-loader.c has a race condition with a resultant use-after-free.,linux,4.19.181-1,,,Medium,3/7/2025,4/6/2024,Fixable
1074,match-v1,arn:aws:ecr:us-west-2:253710526682:repository/match-v1,253710526682: us-west-2,CVE-2021-43389,aws,5.5,An issue was discovered in the Linux kernel before 5.14.15. There is an array-index-out-of-bounds flaw in the detach_capi_ctr function in drivers/isdn/capi/kcapi.c.,An issue was discovered in the Linux kernel before 5.14.15. There is an array-index-out-of-bounds flaw in the detach_capi_ctr function in drivers/isdn/capi/kcapi.c.,linux,4.19.181-1,,,Medium,3/7/2025,4/6/2024,Fixable
1075,match-v1,arn:aws:ecr:us-west-2:253710526682:repository/match-v1,253710526682: us-west-2,CVE-2023-47233,aws,4.3,"The brcm80211 component in the Linux kernel through 6.5.10 has a brcmf_cfg80211_detach use-after-free in the device unplugging (disconnect the USB by hotplug) code. For physically proximate attackers with local access, this ""could be exploited in a real world scenario."" This is related to brcmf_cfg80211_escan_timeout_worker in drivers/net/wireless/broadcom/brcm80211/brcmfmac/cfg80211.c.","The brcm80211 component in the Linux kernel through 6.5.10 has a brcmf_cfg80211_detach use-after-free in the device unplugging (disconnect the USB by hotplug) code. For physically proximate attackers with local access, this ""could be exploited in a real world scenario."" This is related to brcmf_cfg80211_escan_timeout_worker in drivers/net/wireless/broadcom/brcm80211/brcmfmac/cfg80211.c.",linux,4.19.181-1,,,Medium,3/7/2025,4/6/2024,Fixable
1076,match-v1,arn:aws:ecr:us-west-2:253710526682:repository/match-v1,253710526682: us-west-2,CVE-2022-3586,aws,5.5,"A flaw was found in the Linux kernel’s networking code. A use-after-free was found in the way the sch_sfb enqueue function used the socket buffer (SKB) cb field after the same SKB had been enqueued (and freed) into a child qdisc. This flaw allows a local, unprivileged user to crash the system, causing a denial of service.","A flaw was found in the Linux kernel’s networking code. A use-after-free was found in the way the sch_sfb enqueue function used the socket buffer (SKB) cb field after the same SKB had been enqueued (and freed) into a child qdisc. This flaw allows a local, unprivileged user to crash the system, causing a denial of service.",linux,4.19.181-1,,,Medium,3/7/2025,4/6/2024,Fixable
1077,match-v1,arn:aws:ecr:us-west-2:253710526682:repository/match-v1,253710526682: us-west-2,CVE-2023-1249,aws,5.5,"A use-after-free flaw was found in the Linux kernel’s core dump subsystem. This flaw allows a local user to crash the system. Only if patch 390031c94211 (""coredump: Use the vma snapshot in fill_files_note"") not applied yet, then kernel could be affected.","A use-after-free flaw was found in the Linux kernel’s core dump subsystem. This flaw allows a local user to crash the system. Only if patch 390031c94211 (""coredump: Use the vma snapshot in fill_files_note"") not applied yet, then kernel could be affected.",linux,4.19.181-1,,,Medium,3/7/2025,4/6/2024,Fixable
1078,match-v1,arn:aws:ecr:us-west-2:253710526682:repository/match-v1,253710526682: us-west-2,CVE-2021-34693,aws,5.5,net/can/bcm.c in the Linux kernel through 5.12.10 allows local users to obtain sensitive information from kernel stack memory because parts of a data structure are uninitialized.,net/can/bcm.c in the Linux kernel through 5.12.10 allows local users to obtain sensitive information from kernel stack memory because parts of a data structure are uninitialized.,linux,4.19.181-1,,,Medium,3/7/2025,4/6/2024,Fixable
1079,match-v1,arn:aws:ecr:us-west-2:253710526682:repository/match-v1,253710526682: us-west-2,CVE-2021-20317,aws,4.4,"A flaw was found in the Linux kernel. A corrupted timer tree caused the task wakeup to be missing in the timerqueue_add function in lib/timerqueue.c. This flaw allows a local attacker with special user privileges to cause a denial of service, slowing and eventually stopping the system while running OSP.","A flaw was found in the Linux kernel. A corrupted timer tree caused the task wakeup to be missing in the timerqueue_add function in lib/timerqueue.c. This flaw allows a local attacker with special user privileges to cause a denial of service, slowing and eventually stopping the system while running OSP.",linux,4.19.181-1,,,Medium,3/7/2025,4/6/2024,Fixable
1080,match-v1,arn:aws:ecr:us-west-2:253710526682:repository/match-v1,253710526682: us-west-2,CVE-2021-45480,aws,5.5,An issue was discovered in the Linux kernel before 5.15.11. There is a memory leak in the __rds_conn_create() function in net/rds/connection.c in a certain combination of circumstances.,An issue was discovered in the Linux kernel before 5.15.11. There is a memory leak in the __rds_conn_create() function in net/rds/connection.c in a certain combination of circumstances.,linux,4.19.181-1,,,Medium,3/7/2025,4/6/2024,Fixable
1081,match-v1,arn:aws:ecr:us-west-2:253710526682:repository/match-v1,253710526682: us-west-2,CVE-2023-3159,aws,6.7,A use after free issue was discovered in driver/firewire in outbound_phy_packet_callback in the Linux Kernel. In this flaw a local attacker with special privilege may cause a use after free problem when queue_event() fails.,A use after free issue was discovered in driver/firewire in outbound_phy_packet_callback in the Linux Kernel. In this flaw a local attacker with special privilege may cause a use after free problem when queue_event() fails.,linux,4.19.181-1,,,Medium,3/7/2025,4/6/2024,Fixable
1082,match-v1,arn:aws:ecr:us-west-2:253710526682:repository/match-v1,253710526682: us-west-2,CVE-2023-28328,aws,5.5,A NULL pointer dereference flaw was found in the az6027 driver in drivers/media/usb/dev-usb/az6027.c in the Linux Kernel. The message from user space is not checked properly before transferring into the device. This flaw allows a local user to crash the system or potentially cause a denial of service.,A NULL pointer dereference flaw was found in the az6027 driver in drivers/media/usb/dev-usb/az6027.c in the Linux Kernel. The message from user space is not checked properly before transferring into the device. This flaw allows a local user to crash the system or potentially cause a denial of service.,linux,4.19.181-1,,,Medium,3/7/2025,4/6/2024,Fixable
1083,match-v1,arn:aws:ecr:us-west-2:253710526682:repository/match-v1,253710526682: us-west-2,CVE-2022-2318,aws,5.5,There are use-after-free vulnerabilities caused by timer handler in net/rose/rose_timer.c of linux that allow attackers to crash linux kernel without any privileges.,There are use-after-free vulnerabilities caused by timer handler in net/rose/rose_timer.c of linux that allow attackers to crash linux kernel without any privileges.,linux,4.19.181-1,,,Medium,3/7/2025,4/6/2024,Fixable
1084,match-v1,arn:aws:ecr:us-west-2:253710526682:repository/match-v1,253710526682: us-west-2,CVE-2023-3161,aws,5.5,"A flaw was found in the Framebuffer Console (fbcon) in the Linux Kernel. When providing font->width and font->height greater than 32 to fbcon_set_font, since there are no checks in place, a shift-out-of-bounds occurs leading to undefined behavior and possible denial of service.","A flaw was found in the Framebuffer Console (fbcon) in the Linux Kernel. When providing font->width and font->height greater than 32 to fbcon_set_font, since there are no checks in place, a shift-out-of-bounds occurs leading to undefined behavior and possible denial of service.",linux,4.19.181-1,,,Medium,3/7/2025,4/6/2024,Fixable
1085,match-v1,arn:aws:ecr:us-west-2:253710526682:repository/match-v1,253710526682: us-west-2,CVE-2021-45868,aws,5.5,"In the Linux kernel before 5.15.3, fs/quota/quota_tree.c does not validate the block number in the quota tree (on disk). This can, for example, lead to a kernel/locking/rwsem.c use-after-free if there is a corrupted quota file.","In the Linux kernel before 5.15.3, fs/quota/quota_tree.c does not validate the block number in the quota tree (on disk). This can, for example, lead to a kernel/locking/rwsem.c use-after-free if there is a corrupted quota file.",linux,4.19.181-1,,,Medium,3/7/2025,4/6/2024,Fixable
1086,match-v1,arn:aws:ecr:us-west-2:253710526682:repository/match-v1,253710526682: us-west-2,CVE-2023-6121,aws,4.3,"An out-of-bounds read vulnerability was found in the NVMe-oF/TCP subsystem in the Linux kernel. This issue may allow a remote attacker to send a crafted TCP packet, triggering a heap-based buffer overflow that results in kmalloc data being printed and potentially leaked to the kernel ring buffer (dmesg).","An out-of-bounds read vulnerability was found in the NVMe-oF/TCP subsystem in the Linux kernel. This issue may allow a remote attacker to send a crafted TCP packet, triggering a heap-based buffer overflow that results in kmalloc data being printed and potentially leaked to the kernel ring buffer (dmesg).",linux,4.19.181-1,,,Medium,3/7/2025,4/6/2024,Fixable
1087,match-v1,arn:aws:ecr:us-west-2:253710526682:repository/match-v1,253710526682: us-west-2,CVE-2023-3772,aws,4.4,"A flaw was found in the Linux kernel’s IP framework for transforming packets (XFRM subsystem). This issue may allow a malicious user with CAP_NET_ADMIN privileges to directly dereference a NULL pointer in xfrm_update_ae_params(), leading to a possible kernel crash and denial of service.","A flaw was found in the Linux kernel’s IP framework for transforming packets (XFRM subsystem). This issue may allow a malicious user with CAP_NET_ADMIN privileges to directly dereference a NULL pointer in xfrm_update_ae_params(), leading to a possible kernel crash and denial of service.",linux,4.19.181-1,,,Medium,3/7/2025,4/6/2024,Fixable
1088,match-v1,arn:aws:ecr:us-west-2:253710526682:repository/match-v1,253710526682: us-west-2,CVE-2022-0494,aws,4.4,A kernel information leak flaw was identified in the scsi_ioctl function in drivers/scsi/scsi_ioctl.c in the Linux kernel. This flaw allows a local attacker with a special user privilege (CAP_SYS_ADMIN or CAP_SYS_RAWIO) to create issues with confidentiality.,A kernel information leak flaw was identified in the scsi_ioctl function in drivers/scsi/scsi_ioctl.c in the Linux kernel. This flaw allows a local attacker with a special user privilege (CAP_SYS_ADMIN or CAP_SYS_RAWIO) to create issues with confidentiality.,linux,4.19.181-1,,,Medium,3/7/2025,4/6/2024,Fixable
1089,match-v1,arn:aws:ecr:us-west-2:253710526682:repository/match-v1,253710526682: us-west-2,CVE-2020-12363,aws,5.5,Improper input validation in some Intel(R) Graphics Drivers for Windows* before version 26.20.100.7212 and before Linux kernel version 5.5 may allow a privileged user to potentially enable a denial of service via local access.,Improper input validation in some Intel(R) Graphics Drivers for Windows* before version 26.20.100.7212 and before Linux kernel version 5.5 may allow a privileged user to potentially enable a denial of service via local access.,linux,4.19.181-1,,,Medium,3/7/2025,4/6/2024,Fixable
1090,match-v1,arn:aws:ecr:us-west-2:253710526682:repository/match-v1,253710526682: us-west-2,CVE-2022-4129,aws,5.5,A flaw was found in the Linux kernel's Layer 2 Tunneling Protocol (L2TP). A missing lock when clearing sk_user_data can lead to a race condition and NULL pointer dereference. A local user could use this flaw to potentially crash the system causing a denial of service.,A flaw was found in the Linux kernel's Layer 2 Tunneling Protocol (L2TP). A missing lock when clearing sk_user_data can lead to a race condition and NULL pointer dereference. A local user could use this flaw to potentially crash the system causing a denial of service.,linux,4.19.181-1,,,Medium,3/7/2025,4/6/2024,Fixable
1091,match-v1,arn:aws:ecr:us-west-2:253710526682:repository/match-v1,253710526682: us-west-2,CVE-2023-4569,aws,5.5,"A memory leak flaw was found in nft_set_catchall_flush in net/netfilter/nf_tables_api.c in the Linux Kernel. This issue may allow a local attacker to cause double-deactivations of catchall elements, which can result in a memory leak.","A memory leak flaw was found in nft_set_catchall_flush in net/netfilter/nf_tables_api.c in the Linux Kernel. This issue may allow a local attacker to cause double-deactivations of catchall elements, which can result in a memory leak.",linux,4.19.181-1,,,Medium,3/7/2025,4/6/2024,Fixable
1092,match-v1,arn:aws:ecr:us-west-2:253710526682:repository/match-v1,253710526682: us-west-2,CVE-2024-23851,aws,5.5,"copy_params in drivers/md/dm-ioctl.c in the Linux kernel through 6.7.1 can attempt to allocate more than INT_MAX bytes, and crash, because of a missing param_kernel->data_size check. This is related to ctl_ioctl.","copy_params in drivers/md/dm-ioctl.c in the Linux kernel through 6.7.1 can attempt to allocate more than INT_MAX bytes, and crash, because of a missing param_kernel->data_size check. This is related to ctl_ioctl.",linux,4.19.181-1,,,Medium,3/7/2025,4/6/2024,Fixable
1093,match-v1,arn:aws:ecr:us-west-2:253710526682:repository/match-v1,253710526682: us-west-2,CVE-2023-32269,aws,6.7,"An issue was discovered in the Linux kernel before 6.1.11. In net/netrom/af_netrom.c, there is a use-after-free because accept is also allowed for a successfully connected AF_NETROM socket. However, in order for an attacker to exploit this, the system must have netrom routing configured or the attacker must have the CAP_NET_ADMIN capability.","An issue was discovered in the Linux kernel before 6.1.11. In net/netrom/af_netrom.c, there is a use-after-free because accept is also allowed for a successfully connected AF_NETROM socket. However, in order for an attacker to exploit this, the system must have netrom routing configured or the attacker must have the CAP_NET_ADMIN capability.",linux,4.19.181-1,,,Medium,3/7/2025,4/6/2024,Fixable
